,Date Time,Name,Training Time,Dataset Size,Train Set,Seed,Frame Size,Hop Length,Accuracy,Precision,Recall,F1,Epochs,Hidden Dimensions,Hidden Layers,Dropout,Learning Rate,Gamma
83,21/04/2023 19:09:45,dsc_dataset-guided_long_highres_accuracy,55.25702905654907,3646,0.9,4052,128,16,0.980246603488922,0.9807136058807372,0.980246603488922,0.9802893996238708,11,7,3,0.1,5e-06,0.9
84,21/04/2023 19:23:28,dsc_dataset-no_guide_accuracy,72.19237065315247,3646,0.9,4052,128,16,0.9925984740257264,0.9927413463592528,0.9925984740257264,0.9926097393035888,14,7,5,0.1,5e-06,0.9
85,21/04/2023 19:27:48,dsc_dataset-no_guide_accuracy,51.3481662273407,3646,0.9,4052,128,16,0.9876480102539062,0.9881150722503662,0.9876480102539062,0.9876787662506104,13,7,3,0.1,5e-07,0.9
86,21/04/2023 19:29:53,dsc_dataset-no_guide_accuracy,36.537442684173584,3646,0.9,4052,64,16,0.9851727485656738,0.9858667850494384,0.9851727485656738,0.98521089553833,5,7,3,0.1,5e-07,0.9
87,21/04/2023 19:32:32,dsc_dataset-no_guide_accuracy,11.250005722045898,1081,0.8,4052,64,16,0.8859196901321411,0.8918130397796631,0.8859196901321411,0.8817166090011597,9,7,3,0.1,5e-07,0.9
88,21/04/2023 19:50:27,dsc_dataset-guided_highres_accuracy,11.239816665649414,1081,0.8,4052,64,16,0.808549165725708,0.8298355937004089,0.808549165725708,0.7895094156265259,9,7,3,0.1,5e-07,0.9
89,21/04/2023 19:51:02,dsc_dataset-guided_highres_accuracy,22.346407890319824,1081,0.8,4052,64,16,0.8816944360733032,0.8808715343475342,0.8816944360733032,0.880999743938446,19,7,3,0.1,5e-07,0.9
90,21/04/2023 19:51:54,dsc_dataset-guided_highres_accuracy,33.353726625442505,1081,0.8,4052,64,16,0.9149473309516908,0.9138672947883606,0.9149473309516908,0.9139465093612672,29,7,3,0.1,5e-07,0.9
91,21/04/2023 19:52:27,dsc_dataset-guided_highres_accuracy,6.35447883605957,1081,0.8,4052,64,16,0.4705882370471954,0.2378925383090973,0.4705882370471954,0.3149732649326324,4,7,4,0.1,5e-07,0.9
92,21/04/2023 19:52:42,dsc_dataset-guided_highres_accuracy,6.31599497795105,1081,0.8,4052,64,16,0.25,0.0632075443863868,0.25,0.1009036153554916,4,7,4,0.1,5e-07,0.9
93,21/04/2023 19:53:28,dsc_dataset-guided_highres_accuracy,33.46080803871155,1081,0.8,4052,64,16,0.9371158480644226,0.9392299652099608,0.9371158480644226,0.9376643896102904,29,7,3,0.1,5e-07,0.9
94,22/04/2023 12:47:11,dsc_dataset-guided_long_highres_accuracy,99.31597781181335,3241,0.8,4052,64,16,0.9617739319801332,0.9628956317901612,0.9617739319801332,0.9617043733596802,29,7,3,0.1,5e-06,0.9
95,22/04/2023 13:12:54,dsc_dataset-no_guide_exaggerated_accuracy,52.18136715888977,3241,0.8,4052,64,16,0.9581036567687988,0.959733247756958,0.9581036567687988,0.9581730365753174,14,7,3,0.1,5e-06,0.9
96,22/04/2023 13:14:07,dsc_dataset-no_guide_exaggerated_accuracy,34.52455019950867,3241,0.8,4052,64,16,0.9617616534233092,0.9620192646980286,0.9617616534233092,0.9618138670921326,9,7,3,0.1,5e-06,0.9
97,22/04/2023 13:17:30,dsc_dataset-no_guide_exaggerated_accuracy,36.612475633621216,3241,0.8,4052,512,16,0.9852094650268556,0.9855310916900636,0.9852094650268556,0.9851807355880736,8,7,3,0.1,5e-06,0.9
98,22/04/2023 13:18:28,dsc_dataset-no_guide_exaggerated_accuracy,14.557728052139282,3241,0.8,4052,512,16,0.9642369747161864,0.9650551080703736,0.9642369747161864,0.9641661047935486,2,7,3,0.1,5e-06,0.9
99,22/04/2023 13:30:48,dsc_dataset-separation_test_accuracy,5.858567714691162,1081,0.8,4052,512,16,1.0,1.0,1.0,1.0,3,7,3,0.1,5e-06,0.9
100,22/04/2023 13:33:56,dsc_dataset-separation_test_accuracy,3.903288841247559,1081,0.8,4052,512,16,0.75,0.625,0.75,0.6666666865348816,4,7,1,0.1,5e-07,0.9
101,22/04/2023 13:34:48,dsc_dataset-separation_test_accuracy,5.525329828262329,1081,0.8,4052,256,16,1.0,1.0,1.0,1.0,6,7,1,0.1,5e-07,0.9
102,22/04/2023 13:35:00,dsc_dataset-separation_test_accuracy,5.499280691146851,1081,0.8,4052,256,16,1.0,1.0,1.0,1.0,5,7,1,0.1,5e-07,0.9
103,22/04/2023 13:35:28,dsc_dataset-separation_test_accuracy,10.633541107177734,1081,0.8,4052,256,16,1.0,1.0,1.0,1.0,4,7,5,0.1,5e-07,0.9
104,22/04/2023 13:35:52,dsc_dataset-separation_test_accuracy,4.625935792922974,1081,0.8,4052,256,16,1.0,1.0,1.0,1.0,2,7,5,0.1,5e-07,0.9
105,22/04/2023 13:35:59,dsc_dataset-separation_test_accuracy,4.623476266860962,1081,0.8,4052,256,16,0.9852941036224364,0.9861111044883728,0.9852941036224364,0.9852814078330994,2,7,5,0.1,5e-07,0.9
106,22/04/2023 13:37:53,dsc_dataset-separation_test_accuracy,3.551656007766724,1081,0.8,4052,256,16,0.7389705777168274,0.6035808324813843,0.7389705777168274,0.6517518162727356,2,7,3,0.5,5e-08,0.9
107,22/04/2023 13:46:41,dsc_dataset-separation_test_accuracy,3.5406482219696045,1081,0.8,4052,256,16,0.7463235259056091,0.625,0.7463235259056091,0.664814829826355,2,7,3,0.5,5e-08,0.9
108,22/04/2023 13:47:10,dsc_dataset-separation_test_accuracy,4.6014084815979,1081,0.8,4052,256,16,1.0,1.0,1.0,1.0,3,8,3,0.1,5e-08,0.9
109,22/04/2023 13:48:06,dsc_dataset-separation_test_accuracy,3.453264713287353,1081,0.8,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
110,22/04/2023 13:48:12,dsc_dataset-separation_test_accuracy,3.539524793624878,1081,0.8,4052,256,16,0.7536764740943909,0.8759258985519409,0.7536764740943909,0.6747340559959412,2,8,3,0.1,5e-08,0.9
111,22/04/2023 13:48:17,dsc_dataset-separation_test_accuracy,3.473221063613892,1081,0.8,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
112,22/04/2023 13:48:23,dsc_dataset-separation_test_accuracy,3.4622879028320312,1081,0.8,4052,256,16,0.75,0.625,0.75,0.6666666865348816,2,8,3,0.1,5e-08,0.9
113,22/04/2023 13:48:29,dsc_dataset-separation_test_accuracy,3.4402048587799072,1081,0.8,4052,256,16,0.9779411554336548,0.9784679412841796,0.9779411554336548,0.977878212928772,2,8,3,0.1,5e-08,0.9
114,22/04/2023 13:50:38,dsc_dataset-separation_test_accuracy,3.493386030197144,1081,0.8,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
115,22/04/2023 13:50:43,dsc_dataset-separation_test_accuracy,3.4851982593536377,1081,0.8,4052,256,16,0.5477941036224365,0.5890052318572998,0.5477941036224365,0.4615210592746734,2,8,3,0.1,5e-08,0.9
116,22/04/2023 13:56:53,dsc_dataset-separation_test_accuracy,3.1668450832366943,946,0.7,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
117,22/04/2023 13:57:17,dsc_dataset-separation_test_accuracy,3.922220230102539,1216,0.9,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
118,22/04/2023 14:12:02,dsc_dataset-separation_test_accuracy,3.866235256195069,1216,0.9,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
119,22/04/2023 14:12:24,dsc_dataset-separation_test_accuracy,3.913466930389404,1216,0.9,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
120,22/04/2023 20:01:21,dsc_dataset-separation_test_accuracy,3.8843703269958496,1216,0.9,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
121,22/04/2023 20:03:17,dsc_dataset-separation_test_accuracy,3.854780197143554,1216,0.9,4052,256,16,0.5,0.3333333432674408,0.5,0.375,1,8,3,0.1,5e-08,0.9
122,22/04/2023 20:05:10,dsc_dataset-separation_test_accuracy,3.8757731914520255,1216,0.9,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
123,22/04/2023 20:19:46,dsc_dataset-separation_test_accuracy,3.848426342010498,1216,0.9,4052,256,16,1.0,1.0,1.0,1.0,2,8,3,0.1,5e-08,0.9
124,22/04/2023 20:24:54,dsc-guided_exaggerated_accuracy,12.950943231582642,1216,0.9,4052,256,16,0.9852941036224364,0.985714316368103,0.9852941036224364,0.9852909445762634,6,8,3,0.1,5e-08,0.9
125,22/04/2023 20:36:15,dsc-guided_exaggerated_accuracy,12.82951545715332,1216,0.9,4052,256,16,0.9852941036224364,0.9861111044883728,0.9852941036224364,0.9852814078330994,9,8,3,0.7,5e-08,0.9
126,22/04/2023 20:38:26,dsc-guided_exaggerated_accuracy,12.868207454681396,1216,0.9,4052,256,16,0.941176414489746,0.9437448978424072,0.941176414489746,0.9408692121505736,9,8,3,0.7,5e-08,0.9
127,22/04/2023 20:41:26,dsc-guided_exaggerated_accuracy,12.932821273803713,1216,0.9,4052,256,16,0.9779411554336548,0.978151261806488,0.9779411554336548,0.9779396057128906,8,8,3,0.7,5e-08,0.9
128,22/04/2023 20:44:12,dsc-high_dropout-guided_accuracy,12.972426176071169,1216,0.9,4052,256,16,0.7426470518112183,0.8295634984970093,0.7426470518112183,0.6557062864303589,9,8,3,0.7,5e-08,0.9
129,22/04/2023 20:44:44,dsc-high_dropout-guided_accuracy,14.117870092391968,1216,0.9,4052,256,16,0.625,0.6217789649963379,0.625,0.6019488573074341,10,8,3,0.7,5e-08,0.9
130,22/04/2023 20:45:35,dsc-high_dropout-guided_accuracy,19.253937005996704,1216,0.9,4052,256,16,0.7279412150382996,0.7126765847206116,0.7279412150382996,0.6943801641464233,14,8,3,0.7,5e-08,0.9
131,22/04/2023 20:46:31,dsc-high_dropout-separation_test_accuracy,15.3049738407135,1216,0.9,4052,256,16,0.5808823704719543,0.4824596643447876,0.5808823704719543,0.5199887752532959,11,8,3,0.7,5e-08,0.9
132,22/04/2023 20:47:08,dsc-high_dropout-separation_test_accuracy,19.22762370109558,1216,0.9,4052,256,16,0.654411792755127,0.5861071348190308,0.654411792755127,0.6017468571662903,14,8,3,0.7,5e-07,0.9
133,22/04/2023 21:02:38,dsc-high_dropout-no_guide_exaggerated_accuracy,57.60258102416992,3646,0.9,4052,300,16,0.9852455854415894,0.9852912425994872,0.9852455854415894,0.9852213263511658,12,8,3,0.7,5e-07,0.9
134,22/04/2023 21:38:41,dsc-high_dropout-no_guide_exaggerated_accuracy,57.720534801483154,3646,0.9,4052,300,16,0.9852455854415894,0.9852912425994872,0.9852455854415894,0.9852213263511658,12,8,3,0.7,5e-07,0.9
135,22/04/2023 21:43:09,dsc-high_dropout-no_guide_exaggerated_accuracy,57.88352155685425,3646,0.9,4052,300,16,0.9827945828437804,0.982930302619934,0.9827945828437804,0.9827569723129272,12,8,3,0.5,5e-07,0.9
136,22/04/2023 22:28:33,dsc-high_dropout-guided_exaggerated_accuracy,18.78858256340027,1216,0.9,4052,300,16,0.9926470518112184,0.9928571581840516,0.9926470518112184,0.9926454424858092,9,8,3,0.0,5e-07,0.9
137,22/04/2023 22:30:44,dsc-high_dropout-guided_exaggerated_accuracy,19.22501230239868,1216,0.9,4052,100,16,0.9191176891326904,0.9209061861038208,0.9191176891326904,0.9190746545791626,12,8,3,0.7,5e-08,0.9
138,22/04/2023 22:56:47,dsc-three_classes-guided_exaggerated_accuracy,19.24247121810913,1216,0.9,4052,100,16,0.9191176891326904,0.9209061861038208,0.9191176891326904,0.9190746545791626,12,8,3,0.7,5e-08,0.9
139,22/04/2023 22:57:39,dsc-three_classes-guided_exaggerated_accuracy,14.726054191589355,912,0.9,4052,100,16,0.6985293626785278,0.6989503502845764,0.6985293626785278,0.6980251669883728,13,8,3,0.7,5e-08,0.9
140,22/04/2023 22:58:31,dsc-three_classes-guided_exaggerated_accuracy,14.49359941482544,912,0.9,4052,100,16,0.6985293626785278,0.6982323527336121,0.6985293626785278,0.6980810165405273,13,8,3,0.5,5e-07,0.9
141,22/04/2023 23:01:15,dsc-three_classes-guided_exaggerated_accuracy,12.545488357543944,912,0.9,4052,100,16,0.6617646813392639,0.6627262830734253,0.6617646813392639,0.6613536477088928,12,8,3,0.5,5e-07,0.9
142,22/04/2023 23:02:38,dsc-three_classes-guided_exaggerated_accuracy,14.627752780914308,912,0.9,4052,100,16,0.6911764144897461,0.6911407113075256,0.6911764144897461,0.6904768943786621,13,8,3,0.2,5e-07,0.9
143,22/04/2023 23:09:41,dsc-replication_test-guided_exaggerated_accuracy,19.31634306907653,1216,0.9,4052,256,16,0.9926470518112184,0.9928571581840516,0.9926470518112184,0.9926454424858092,13,8,3,0.7,5e-08,0.9
144,22/04/2023 23:12:44,dsc-replication_test-guided_exaggerated_accuracy,16.440985918045044,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,10,8,3,0.7,5e-08,0.9
145,22/04/2023 23:20:24,dsc-large_hidden-guided_exaggerated_accuracy,22.79834175109864,1296,0.9,4052,256,16,0.9932432174682616,0.9932432174682616,0.9932432174682616,0.9931507110595704,10,32,5,0.7,5e-08,0.9
146,22/04/2023 23:22:01,dsc-large_hidden-guided_exaggerated_accuracy,10.09971022605896,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,4,32,5,0.5,5e-08,0.9
147,22/04/2023 23:23:51,dsc-large_hidden-guided_exaggerated_accuracy,7.166726589202881,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,4,32,3,0.5,5e-08,0.9
148,22/04/2023 23:25:32,dsc-large_hidden-guided_exaggerated_accuracy,11.788240432739258,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,3,32,7,0.5,5e-08,0.9
149,22/04/2023 23:26:02,dsc-large_hidden-guided_exaggerated_accuracy,6.989733457565308,1296,0.9,4052,256,16,0.9656531810760498,0.9676113128662108,0.9656531810760498,0.965429186820984,1,32,7,0.5,5e-08,0.9
150,22/04/2023 23:27:22,dsc-large_hidden-guided_exaggerated_accuracy,5.749655723571777,1296,0.9,4052,256,16,0.972785234451294,0.9740124344825744,0.972785234451294,0.9724908471107484,2,32,5,0.5,5e-08,0.9
151,22/04/2023 23:28:19,dsc-large_hidden-guided_exaggerated_accuracy,7.164144039154053,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,2,64,5,0.5,5e-08,0.9
152,22/04/2023 23:29:28,dsc-large_hidden-guided_exaggerated_accuracy,5.715652227401733,1296,0.9,4052,256,16,0.972785234451294,0.9740124344825744,0.972785234451294,0.9724908471107484,2,32,5,0.7,5e-08,0.9
153,22/04/2023 23:30:48,dsc-large_hidden-guided_accuracy,5.654515981674194,1297,0.9,4052,256,16,0.6388888955116272,0.522180438041687,0.6388888955116272,0.563105583190918,2,32,5,0.7,5e-08,0.9
154,22/04/2023 23:31:23,dsc-large_hidden-guided_accuracy,18.99444818496704,1297,0.9,4052,256,16,0.875,0.9049999713897704,0.875,0.8628110885620117,9,32,5,0.7,5e-08,0.9
155,22/04/2023 23:33:57,dsc-large_hidden-separation_test_accuracy,5.694665908813477,1297,0.9,4052,256,16,1.0,1.0,1.0,1.0,1,32,5,0.8,5e-08,0.9
156,22/04/2023 23:35:36,dsc-large_hidden-separation_test_accuracy,5.622751474380493,1297,0.9,4052,256,16,1.0,1.0,1.0,1.0,1,32,5,0.2,5e-08,0.9
157,22/04/2023 23:36:48,dsc-large_hidden-separation_test_accuracy,5.6746909618377686,1297,0.9,4052,256,16,1.0,1.0,1.0,1.0,2,24,5,0.7,5e-08,0.9
158,22/04/2023 23:37:04,dsc-large_hidden-separation_test_accuracy,3.714710235595703,1297,0.9,4052,256,16,1.0,1.0,1.0,1.0,1,24,5,0.7,5e-08,0.9
159,22/04/2023 23:37:10,dsc-large_hidden-separation_test_accuracy,3.682519912719727,1297,0.9,4052,256,16,0.75,0.6267123222351074,0.75,0.668181836605072,1,24,5,0.7,5e-08,0.9
160,22/04/2023 23:38:48,dsc-large_hidden-guided_long_highres_accuracy,16.71635103225708,3889,0.9,4052,256,16,0.9907619953155518,0.9907827973365784,0.9907619953155518,0.990751326084137,2,24,5,0.7,5e-08,0.9
161,22/04/2023 23:40:59,dsc-large_hidden-guided_exaggerated_accuracy,19.18888640403748,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,6,32,5,0.7,5e-08,0.9
162,22/04/2023 23:42:44,dsc-large_hidden-guided_exaggerated_accuracy,19.00419926643372,1296,0.9,4052,256,16,0.9932432174682616,0.9932432174682616,0.9932432174682616,0.9931507110595704,9,32,5,0.7,5e-08,0.9
163,23/04/2023 00:00:07,dsc-large_hidden-guided_exaggerated_accuracy,14.340697765350342,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,8,32,3,0.7,5e-08,0.9
164,23/04/2023 00:01:24,dsc-large_hidden-guided_exaggerated_accuracy,14.254802227020264,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,8,32,3,0.7,5e-08,0.9
165,23/04/2023 00:04:25,dsc-large_hidden-guided_exaggerated_accuracy,19.08858108520508,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,6,32,5,0.8,5e-08,0.9
166,23/04/2023 00:05:26,dsc-large_hidden-guided_exaggerated_accuracy,18.939930200576782,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147704,6,32,5,0.8,5e-08,0.9
167,23/04/2023 00:07:03,dsc-large_hidden-guided_exaggerated_accuracy,12.05727767944336,1296,0.9,4052,256,16,0.9864864945411682,0.9868420958518982,0.9864864945411682,0.9862987995147705,2,64,5,0.7,5e-08,0.9
